sst_ts,direct_ts,diff_seconds,device,country
1767669508000000,1767669509046763,1.046763,desktop,China
1767669510000000,1767669509046763,-0.953237,desktop,China
1767669513000000,1767669511068370,-1.93163,desktop,China
1767669547000000,1767669546632989,-0.367011,desktop,Australia
1767669557000000,1767669556655909,-0.344091,desktop,Australia
1767669563000000,1767669563450806,0.450806,mobile,Australia
1767669577000000,1767669577848398,0.848398,desktop,Australia
1767669583000000,1767669583389289,0.389289,desktop,Australia
1767669586000000,1767669586140828,0.140828,desktop,Australia
1767669598000000,1767669598402250,0.40225,desktop,Australia
1767669613000000,1767669612733603,-0.266397,desktop,Australia
1767669643000000,1767669642555410,-0.44459,desktop,Singapore
1767669652000000,1767669652008355,0.008355,desktop,Singapore
1767669652000000,1767669652589515,0.589515,desktop,Australia
1767669690000000,1767669689892261,-0.107739,desktop,Australia
1767669696000000,1767669695535349,-0.464651,mobile,Australia
1767669706000000,1767669705935087,-0.064913,desktop,Australia
1767669711000000,1767669711404523,0.404523,desktop,Australia
1767669725000000,1767669725412169,0.412169,mobile,Australia
1767669778000000,1767669777952932,-0.047068,desktop,Australia
1767669817000000,1767669816917456,-0.082544,desktop,Australia
1767669819000000,1767669819475902,0.475902,mobile,Australia
1767669826000000,1767669825617220,-0.38278,mobile,Australia
1767669841000000,1767669840732318,-0.267682,desktop,Australia
1767669852000000,1767669852619601,0.619601,desktop,Australia
1767669872000000,1767669871914156,-0.085844,desktop,Australia
1767669885000000,1767669885198035,0.198035,desktop,Australia
1767669923000000,1767669922825614,-0.174386,desktop,Japan
1767669934000000,1767669934258832,0.258832,desktop,Australia
1767669944000000,1767669943957877,-0.042123,desktop,Australia
1767669984000000,1767669984544152,0.544152,desktop,Australia
1767670033000000,1767670032658317,-0.341683,desktop,Australia
1767670050000000,1767670050334236,0.334236,desktop,Australia
1767670069000000,1767670070592992,1.592992,desktop,China
1767670078000000,1767670078035923,0.035923,desktop,Australia
1767670078000000,1767670078035923,0.035923,desktop,Australia
1767670118000000,1767670118261309,0.261309,mobile,Australia
1767670128000000,1767670128357892,0.357892,desktop,China
1767670135000000,1767670134846797,-0.153203,desktop,China
1767670153000000,1767670153050804,0.050804,mobile,Australia
1767670161000000,1767670160968894,-0.031106,mobile,Australia
1767670162000000,1767670162258061,0.258061,desktop,Australia
1767670165000000,1767670164769216,-0.230784,desktop,Australia
1767670185000000,1767670186006826,1.006826,mobile,Australia
1767670242000000,1767670242260009,0.260009,desktop,Australia
1767670270000000,1767670270771490,0.77149,desktop,Australia
1767670279000000,1767670279166401,0.166401,mobile,Australia
1767670302000000,1767670302049064,0.049064,mobile,Australia
1767670328000000,1767670327471285,-0.528715,desktop,Australia
1767670353000000,1767670352840380,-0.15962,desktop,Australia
1767670364000000,1767670364321143,0.321143,desktop,Australia
1767670389000000,1767670389446703,0.446703,mobile,Australia
1767670390000000,1767670389205314,-0.794686,desktop,Thailand
1767670405000000,1767670405462906,0.462906,desktop,Australia
1767670408000000,1767670408045885,0.045885,desktop,Australia
1767670426000000,1767670426423207,0.423207,desktop,Australia
1767670430000000,1767670427910389,-2.089611,desktop,Australia
1767670438000000,1767670437357190,-0.64281,desktop,China
1767670446000000,1767670446228658,0.228658,mobile,Australia
1767670484000000,1767670483815810,-0.18419,desktop,Australia
1767670503000000,1767670503256843,0.256843,desktop,Australia
1767670511000000,1767670511426711,0.426711,desktop,Australia
1767670514000000,1767670513882370,-0.11763,desktop,Australia
1767670526000000,1767670526166203,0.166203,mobile,Australia
1767670552000000,1767670551405495,-0.594505,desktop,Australia
1767670577000000,1767670577395153,0.395153,desktop,Australia
1767670595000000,1767670594864115,-0.135885,desktop,South Korea
1767670638000000,1767670638409626,0.409626,desktop,Australia
1767670665000000,1767670664477647,-0.522353,desktop,Australia
1767670692000000,1767670692011587,0.011587,mobile,Australia
1767670757000000,1767670756752593,-0.247407,desktop,Australia
1767670806000000,1767670805795616,-0.204384,desktop,Australia
1767670807000000,1767670807617173,0.617173,desktop,China
1767670810000000,1767670809556542,-0.443458,mobile,Australia
1767670842000000,1767670842659876,0.659876,mobile,Australia
1767670879000000,1767670878723880,-0.27612,desktop,Australia
1767670888000000,1767670888389875,0.389875,desktop,Australia
1767670911000000,1767670911591025,0.591025,mobile,Australia
1767670936000000,1767670935459019,-0.540981,desktop,Taiwan
1767670963000000,1767670963453822,0.453822,desktop,Australia
1767670966000000,1767670965621299,-0.378701,desktop,Australia
1767670974000000,1767670974520441,0.520441,desktop,Australia
1767670979000000,1767670978921211,-0.078789,mobile,Australia
1767670991000000,1767670990701604,-0.298396,desktop,Vietnam
1767670998000000,1767670997768916,-0.231084,mobile,Australia
1767671013000000,1767671013085204,0.085204,desktop,Australia
1767671022000000,1767671022365636,0.365636,desktop,Australia
1767671042000000,1767671041943379,-0.056621,desktop,Australia
1767671072000000,1767671072284317,0.284317,desktop,Australia
1767671085000000,1767671084980331,-0.019669,mobile,Australia
1767671088000000,1767671087982904,-0.017096,desktop,Fiji
1767671118000000,1767671117528718,-0.471282,desktop,South Korea
1767671127000000,1767671127531158,0.531158,desktop,Australia
1767671127000000,1767671126722034,-0.277966,desktop,India
1767671150000000,1767671149611607,-0.388393,mobile,Australia
1767671240000000,1767671239736834,-0.263166,desktop,Australia
1767671248000000,1767671247504249,-0.495751,desktop,Australia
1767671292000000,1767671291962854,-0.037146,desktop,Australia
1767671306000000,1767671305936670,-0.06333,desktop,Australia
1767671385000000,1767671384672896,-0.327104,desktop,Australia
1767671424000000,1767671422105446,-1.894554,desktop,Australia
1767671520000000,1767671519416878,-0.583122,desktop,Australia
1767671542000000,1767671542116188,0.116188,mobile,Australia
1767671590000000,1767671590263301,0.263301,desktop,Australia
1767671601000000,1767671601307807,0.307807,mobile,Australia
1767671632000000,1767671631258634,-0.741366,desktop,Philippines
1767671645000000,1767671644506816,-0.493184,desktop,Australia
1767671661000000,1767671660665504,-0.334496,desktop,Australia
1767671666000000,1767671665918671,-0.081329,desktop,Australia
1767671749000000,1767671748779873,-0.220127,desktop,Australia
1767671752000000,1767671751607501,-0.392499,desktop,Australia
1767671787000000,1767671787188980,0.18898,desktop,Australia
1767671804000000,1767671804389375,0.389375,desktop,Australia
1767671826000000,1767671826402435,0.402435,desktop,Australia
1767671827000000,1767671826681279,-0.318721,mobile,Australia
1767671854000000,1767671853625284,-0.374716,desktop,Australia
1767671887000000,1767671886877954,-0.122046,desktop,Australia
1767671915000000,1767671914976398,-0.023602,desktop,Australia
1767671952000000,1767671951766267,-0.233733,desktop,Australia
1767671973000000,1767671973123124,0.123124,mobile,Australia
1767672006000000,1767672006176326,0.176326,desktop,Australia
1767672011000000,1767672011214010,0.21401,mobile,Australia
1767672015000000,1767672015908494,0.908494,desktop,Australia
1767672033000000,1767672032662177,-0.337823,desktop,Australia
1767672033000000,1767672032662177,-0.337823,desktop,Australia
1767672064000000,1767672064288945,0.288945,desktop,Australia
1767672097000000,1767672097222405,0.222405,desktop,Australia
1767672159000000,1767672159560635,0.560635,mobile,Australia
1767672217000000,1767672217416200,0.4162,desktop,Australia
1767672233000000,1767672233013809,0.013809,desktop,Australia
1767672236000000,1767672235825180,-0.17482,desktop,Australia
1767672268000000,1767672268070753,0.070753,mobile,Australia
1767672294000000,1767672294392284,0.392284,desktop,Australia
1767672301000000,1767672300950519,-0.049481,desktop,Australia
1767672305000000,1767672305702040,0.70204,mobile,Australia
1767672329000000,1767672329311526,0.311526,desktop,Australia
1767672357000000,1767672357244216,0.244216,desktop,Australia
1767672358000000,1767672358100877,0.100877,desktop,Australia
1767672361000000,1767672361257902,0.257902,desktop,Australia
1767672366000000,1767672366058888,0.058888,mobile,Australia
1767672392000000,1767672391958606,-0.041394,desktop,China
1767672429000000,1767672428617661,-0.382339,desktop,Australia
1767672440000000,1767672439869285,-0.130715,mobile,Australia
1767672443000000,1767672442680404,-0.319596,desktop,Australia
1767672472000000,1767672471476519,-0.523481,desktop,Australia
1767672476000000,1767672475865695,-0.134305,mobile,Australia
1767672485000000,1767672485059573,0.059573,desktop,Australia
1767672513000000,1767672513082334,0.082334,desktop,Australia
1767672518000000,1767672519002819,1.002819,desktop,Australia
1767672545000000,1767672545345457,0.345457,desktop,Australia
1767672553000000,1767672553566414,0.566414,desktop,Australia
1767672558000000,1767672557443107,-0.556893,desktop,Thailand
1767672562000000,1767672562274766,0.274766,mobile,Australia
1767672565000000,1767672565596311,0.596311,mobile,Australia
1767672602000000,1767672601406936,-0.593064,desktop,India
1767672608000000,1767672607450391,-0.549609,desktop,Australia
1767672612000000,1767672611131266,-0.868734,desktop,South Korea
1767672616000000,1767672616246819,0.246819,desktop,Australia
1767672618000000,1767672618595759,0.595759,desktop,Australia
1767672626000000,1767672626751464,0.751464,desktop,Australia
1767672646000000,1767672645579832,-0.420168,desktop,India
1767672650000000,1767672650140817,0.140817,desktop,Australia
1767672676000000,1767672676362716,0.362716,desktop,Australia
1767672691000000,1767672691947815,0.947815,desktop,Australia
1767672699000000,1767672698679741,-0.320259,mobile,Australia
1767672718000000,1767672718513873,0.513873,desktop,Australia
1767672743000000,1767672742902362,-0.097638,desktop,Australia
1767672763000000,1767672763250335,0.250335,desktop,Australia
1767672771000000,1767672770625585,-0.374415,desktop,Australia
1767672793000000,1767672804442816,11.442816,desktop,Australia
1767672805000000,1767672804442816,-0.557184,desktop,Australia
1767672807000000,1767672807193257,0.193257,desktop,Australia
1767672814000000,1767672814362885,0.362885,desktop,Australia
1767672829000000,1767672829311017,0.311017,desktop,Australia
1767672836000000,1767672834029147,-1.970853,desktop,China
1767672840000000,1767672840186914,0.186914,desktop,Australia
1767672849000000,1767672849313598,0.313598,desktop,Australia
1767672855000000,1767672855320546,0.320546,tablet,Australia
1767672863000000,1767672863033345,0.033345,desktop,Australia
1767672865000000,1767672864231217,-0.768783,desktop,Canada
1767672902000000,1767672901861727,-0.138273,desktop,Vietnam
1767672902000000,1767672834029147,-67.970853,desktop,China
1767672922000000,1767672922396692,0.396692,mobile,Australia
1767672930000000,1767672930014202,0.014202,desktop,Australia
1767672934000000,1767672934489321,0.489321,desktop,Australia
1767672941000000,1767672940005903,-0.994097,desktop,Australia
1767673008000000,1767673008366868,0.366868,tablet,Australia
1767673041000000,1767673041220845,0.220845,desktop,Australia
1767673047000000,1767673045547684,-1.452316,desktop,Japan
1767673064000000,1767673063510418,-0.489582,desktop,Australia
1767673070000000,1767673070125033,0.125033,desktop,Australia
1767673089000000,1767673089361894,0.361894,desktop,Australia
1767673095000000,1767673095237834,0.237834,desktop,Australia
1767673096000000,1767673096132343,0.132343,desktop,China
1767673103000000,1767673102678096,-0.321904,mobile,Australia
1767673105000000,1767673104959512,-0.040488,desktop,Australia
1767673126000000,1767673125753065,-0.246935,desktop,Australia
1767673150000000,1767673150773950,0.77395,desktop,China
1767673190000000,1767673189355123,-0.644877,desktop,United Arab Emirates
1767673192000000,1767673191871321,-0.128679,desktop,Australia
1767673193000000,1767673193491808,0.491808,desktop,Australia
1767673241000000,1767673241021549,0.021549,desktop,Thailand
1767673246000000,1767673245911315,-0.088685,desktop,Australia
1767673249000000,1767673248288515,-0.711485,desktop,Singapore
1767673265000000,1767673264573180,-0.42682,mobile,Australia
1767673290000000,1767673289636435,-0.363565,desktop,Australia
1767673293000000,1767673293934629,0.934629,mobile,Australia
1767673312000000,1767673311736065,-0.263935,desktop,Australia
1767673346000000,1767673345960624,-0.039376,desktop,Australia
1767673351000000,1767673351131733,0.131733,desktop,Australia
1767673442000000,1767673442266171,0.266171,desktop,Australia
1767673479000000,1767673479827496,0.827496,desktop,Australia
1767673489000000,1767673488530526,-0.469474,mobile,South Korea
1767673499000000,1767673498526527,-0.473473,mobile,Australia
1767673527000000,1767673526555018,-0.444982,desktop,Japan
1767673562000000,1767673562219110,0.21911,desktop,Australia
1767673591000000,1767673590867720,-0.13228,desktop,Australia
1767673654000000,1767673654560257,0.560257,desktop,Australia
1767673683000000,1767673682894024,-0.105976,desktop,Australia
1767673738000000,1767673738003077,0.003077,desktop,Australia
1767673825000000,1767673825085701,0.085701,mobile,Australia
1767673837000000,1767673836503645,-0.496355,tablet,Australia
1767673888000000,1767673887503752,-0.496248,desktop,Australia
1767673921000000,1767673921044788,0.044788,tablet,Australia
1767673995000000,1767673995397087,0.397087,desktop,Australia
1767674020000000,1767674020530777,0.530777,desktop,Australia
1767674027000000,1767674026724342,-0.275658,desktop,Australia
1767674077000000,1767674076540559,-0.459441,desktop,Australia
1767674084000000,1767674084012256,0.012256,mobile,Australia
1767674091000000,1767674091075114,0.075114,desktop,Australia
1767674134000000,1767674133255435,-0.744565,desktop,Australia
1767674161000000,1767674160941451,-0.058549,desktop,Australia
1767674165000000,1767674165390582,0.390582,desktop,Australia
1767674200000000,1767674199576257,-0.423743,mobile,Australia
1767674203000000,1767674203063354,0.063354,desktop,Australia
1767674216000000,1767674216121988,0.121988,desktop,Australia
